history:UCC_Compressor_Data/Element 2 Outlet Temperature_CMP1
01-Jan-15 12:00 AM GMT  to  25-Aug-15 4:09 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"23-Aug-15 12:15:00 AM BST","{ }","{ok}","69.4 °C"
"23-Aug-15 12:20:00 AM BST","{ }","{ok}","46.5 °C"
"23-Aug-15 12:25:00 AM BST","{ }","{ok}","41.4 °C"
"23-Aug-15 12:30:00 AM BST","{ }","{ok}","38.2 °C"
"23-Aug-15 12:35:00 AM BST","{ }","{ok}","60.5 °C"
"23-Aug-15 12:40:00 AM BST","{ }","{ok}","92.3 °C"
"23-Aug-15 12:45:00 AM BST","{ }","{ok}","52.2 °C"
"23-Aug-15 12:50:00 AM BST","{ }","{ok}","66.8 °C"
"23-Aug-15 12:55:00 AM BST","{ }","{ok}","45.8 °C"
"23-Aug-15 1:00:00 AM BST","{ }","{ok}","40.8 °C"
"23-Aug-15 1:05:00 AM BST","{ }","{ok}","38.2 °C"
"23-Aug-15 1:10:00 AM BST","{ }","{ok}","36.3 °C"
"23-Aug-15 1:15:00 AM BST","{ }","{ok}","35.0 °C"
"23-Aug-15 1:20:00 AM BST","{ }","{ok}","87.8 °C"
"23-Aug-15 1:25:00 AM BST","{ }","{ok}","42.0 °C"
"23-Aug-15 1:30:00 AM BST","{ }","{ok}","35.7 °C"
"23-Aug-15 1:35:00 AM BST","{ }","{ok}","33.8 °C"
"23-Aug-15 1:40:00 AM BST","{ }","{ok}","33.1 °C"
"23-Aug-15 1:45:00 AM BST","{ }","{ok}","31.8 °C"
"23-Aug-15 1:50:00 AM BST","{ }","{ok}","31.2 °C"
"23-Aug-15 1:55:00 AM BST","{ }","{ok}","87.8 °C"
"23-Aug-15 2:00:00 AM BST","{ }","{ok}","42.0 °C"
"23-Aug-15 2:05:00 AM BST","{ }","{ok}","33.8 °C"
"23-Aug-15 2:10:00 AM BST","{ }","{ok}","31.8 °C"
"23-Aug-15 2:15:00 AM BST","{ }","{ok}","31.2 °C"
"23-Aug-15 2:20:00 AM BST","{ }","{ok}","30.6 °C"
"23-Aug-15 2:25:00 AM BST","{ }","{ok}","29.9 °C"
"23-Aug-15 2:30:00 AM BST","{ }","{ok}","29.3 °C"
"23-Aug-15 2:35:00 AM BST","{ }","{ok}","28.7 °C"
"23-Aug-15 2:40:00 AM BST","{ }","{ok}","28.7 °C"
"23-Aug-15 2:45:00 AM BST","{ }","{ok}","107.5 °C"
"23-Aug-15 2:50:00 AM BST","{ }","{ok}","70.0 °C"
"23-Aug-15 2:55:00 AM BST","{ }","{ok}","105.0 °C"
"23-Aug-15 3:00:00 AM BST","{ }","{ok}","49.0 °C"
"23-Aug-15 3:05:00 AM BST","{ }","{ok}","40.8 °C"
"23-Aug-15 3:10:00 AM BST","{ }","{ok}","38.2 °C"
"23-Aug-15 3:15:00 AM BST","{ }","{ok}","57.3 °C"
"23-Aug-15 3:20:00 AM BST","{ }","{ok}","38.8 °C"
"23-Aug-15 3:25:00 AM BST","{ }","{ok}","84.0 °C"
"23-Aug-15 3:30:00 AM BST","{ }","{ok}","41.4 °C"
"23-Aug-15 3:35:00 AM BST","{ }","{ok}","35.7 °C"
"23-Aug-15 3:40:00 AM BST","{ }","{ok}","33.8 °C"
"23-Aug-15 3:45:00 AM BST","{ }","{ok}","32.5 °C"
"23-Aug-15 3:50:00 AM BST","{ }","{ok}","31.2 °C"
"23-Aug-15 3:55:00 AM BST","{ }","{ok}","77.6 °C"
"23-Aug-15 4:00:00 AM BST","{ }","{ok}","110.1 °C"
"23-Aug-15 4:05:00 AM BST","{ }","{ok}","50.3 °C"
"23-Aug-15 4:10:00 AM BST","{ }","{ok}","40.1 °C"
"23-Aug-15 4:15:00 AM BST","{ }","{ok}","36.9 °C"
"23-Aug-15 4:20:00 AM BST","{ }","{ok}","35.0 °C"
"23-Aug-15 4:25:00 AM BST","{ }","{ok}","33.1 °C"
"23-Aug-15 4:30:00 AM BST","{ }","{ok}","32.5 °C"
"23-Aug-15 4:35:00 AM BST","{ }","{ok}","31.2 °C"
"23-Aug-15 4:40:00 AM BST","{ }","{ok}","59.2 °C"
"23-Aug-15 4:45:00 AM BST","{ }","{ok}","36.3 °C"
"23-Aug-15 4:50:00 AM BST","{ }","{ok}","32.5 °C"
"23-Aug-15 4:55:00 AM BST","{ }","{ok}","31.2 °C"
"23-Aug-15 5:00:00 AM BST","{ }","{ok}","50.3 °C"
