history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:40:50 PM BST","{ }","{ok}","265868960.0 s"
"26-Aug-15 12:41:00 PM BST","{ }","{ok}","265868960.0 s"
"26-Aug-15 12:41:10 PM BST","{ }","{ok}","265868976.0 s"
"26-Aug-15 12:41:20 PM BST","{ }","{ok}","265868992.0 s"
"26-Aug-15 12:41:30 PM BST","{ }","{ok}","265868992.0 s"
"26-Aug-15 12:41:40 PM BST","{ }","{ok}","265869008.0 s"
"26-Aug-15 12:41:50 PM BST","{ }","{ok}","265869024.0 s"
"26-Aug-15 12:42:00 PM BST","{ }","{ok}","265869024.0 s"
"26-Aug-15 12:42:10 PM BST","{ }","{ok}","265869040.0 s"
"26-Aug-15 12:42:20 PM BST","{ }","{ok}","265869040.0 s"
"26-Aug-15 12:42:30 PM BST","{ }","{ok}","265869056.0 s"
"26-Aug-15 12:42:40 PM BST","{ }","{ok}","265869072.0 s"
"26-Aug-15 12:42:50 PM BST","{ }","{ok}","265869072.0 s"
"26-Aug-15 12:43:00 PM BST","{ }","{ok}","265869088.0 s"
"26-Aug-15 12:43:10 PM BST","{ }","{ok}","265869088.0 s"
"26-Aug-15 12:43:20 PM BST","{ }","{ok}","265869104.0 s"
"26-Aug-15 12:43:30 PM BST","{ }","{ok}","265869120.0 s"
"26-Aug-15 12:43:40 PM BST","{ }","{ok}","265869120.0 s"
"26-Aug-15 12:43:50 PM BST","{ }","{ok}","265869136.0 s"
"26-Aug-15 12:44:00 PM BST","{ }","{ok}","265869152.0 s"
"26-Aug-15 12:44:10 PM BST","{ }","{ok}","265869152.0 s"
"26-Aug-15 12:44:20 PM BST","{ }","{ok}","265869168.0 s"
"26-Aug-15 12:44:30 PM BST","{ }","{ok}","265869184.0 s"
"26-Aug-15 12:44:40 PM BST","{ }","{ok}","265869184.0 s"
"26-Aug-15 12:44:50 PM BST","{ }","{ok}","265869200.0 s"
"26-Aug-15 12:45:00 PM BST","{ }","{ok}","265869200.0 s"
"26-Aug-15 12:45:10 PM BST","{ }","{ok}","265869216.0 s"
"26-Aug-15 12:45:20 PM BST","{ }","{ok}","265869232.0 s"
"26-Aug-15 12:45:30 PM BST","{ }","{ok}","265869232.0 s"
"26-Aug-15 12:45:40 PM BST","{ }","{ok}","265869248.0 s"
