history:UCC_Compressor_Data/Dryer Inlet Temperature_DRYER
01-Jan-15 12:00 AM GMT  to  26-Aug-15 2:44 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"26-Aug-15 12:29:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:30:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:30:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:30:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:30:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:30:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:30:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:31:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:31:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:31:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:31:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:31:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:31:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:32:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:32:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:32:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:32:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:32:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:32:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:33:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:33:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:33:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:33:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:33:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:33:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:34:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:34:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:34:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:34:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:34:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:34:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:35:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:35:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:35:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:35:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:35:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:35:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:36:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:36:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:36:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:36:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:36:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:36:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:37:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:37:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:37:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:37:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:37:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:37:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:38:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:38:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:38:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:38:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:38:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:38:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:39:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:39:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:39:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:39:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:39:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:39:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:40:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:40:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:40:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:40:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:40:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:40:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:41:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:41:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:41:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:41:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:41:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:41:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:42:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:43:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:44:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:44:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:44:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:44:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:44:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:44:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:45:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:45:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:45:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:45:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:45:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:45:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:46:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:46:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:46:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:46:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:46:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:46:50 PM BST","{ }","{ok}","20.4 °C"
