history:UCC_Compressor_Data/Element 1 Outlet Temperature_COMP2,,,
01-Jan-15 12:00 AM GMT  to  25-Aug-15 3:43 PM BST,,,
,,,
Timestamp,Trend Flags,Status,Value (°C)
23-Aug-15 9:00:00 AM BST,{ },{ok},125.3 °C
23-Aug-15 9:05:00 AM BST,{ },{ok},110.7 °C
23-Aug-15 9:10:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 9:15:00 AM BST,{ },{ok},126.0 °C
23-Aug-15 9:20:00 AM BST,{ },{ok},105.6 °C
23-Aug-15 9:25:00 AM BST,{ },{ok},120.9 °C
23-Aug-15 9:30:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 9:35:00 AM BST,{ },{ok},105.6 °C
23-Aug-15 9:40:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 9:45:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 9:50:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 9:55:00 AM BST,{ },{ok},116.4 °C
23-Aug-15 10:00:00 AM BST,{ },{ok},124.7 °C
23-Aug-15 10:05:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 10:10:00 AM BST,{ },{ok},116.4 °C
23-Aug-15 10:15:00 AM BST,{ },{ok},119.0 °C
23-Aug-15 10:20:00 AM BST,{ },{ok},119.0 °C
23-Aug-15 10:25:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 10:30:00 AM BST,{ },{ok},133.6 °C
23-Aug-15 10:35:00 AM BST,{ },{ok},119.0 °C
23-Aug-15 10:40:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 10:45:00 AM BST,{ },{ok},122.8 °C
23-Aug-15 10:50:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 10:55:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 11:00:00 AM BST,{ },{ok},129.8 °C
23-Aug-15 11:05:00 AM BST,{ },{ok},125.3 °C
23-Aug-15 11:10:00 AM BST,{ },{ok},120.2 °C
23-Aug-15 11:15:00 AM BST,{ },{ok},120.9 °C
23-Aug-15 11:20:00 AM BST,{ },{ok},118.3 °C
23-Aug-15 11:25:00 AM BST,{ },{ok},121.5 °C
23-Aug-15 11:30:00 AM BST,{ },{ok},117.7 °C
23-Aug-15 11:35:00 AM BST,{ },{ok},122.8 °C
23-Aug-15 11:40:00 AM BST,{ },{ok},119.6 °C
23-Aug-15 11:45:00 AM BST,{ },{ok},119.0 °C
23-Aug-15 11:50:00 AM BST,{ },{ok},117.1 °C
23-Aug-15 11:55:00 AM BST,{ },{ok},120.9 °C
23-Aug-15 12:00:00 PM BST,{ },{ok},117.7 °C
23-Aug-15 12:05:00 PM BST,{ },{ok},117.1 °C
23-Aug-15 12:10:00 PM BST,{ },{ok},120.2 °C
23-Aug-15 12:15:00 PM BST,{ },{ok},105.6 °C
23-Aug-15 12:20:00 PM BST,{ },{ok},138.7 °C
23-Aug-15 12:25:00 PM BST,{ },{ok},106.9 °C
23-Aug-15 12:30:00 PM BST,{ },{ok},120.9 °C
23-Aug-15 12:35:00 PM BST,{ },{ok},118.3 °C
23-Aug-15 12:40:00 PM BST,{ },{ok},126.0 °C
23-Aug-15 12:45:00 PM BST,{ },{ok},122.1 °C
23-Aug-15 12:50:00 PM BST,{ },{ok},119.0 °C
23-Aug-15 12:55:00 PM BST,{ },{ok},129.1 °C
23-Aug-15 1:00:00 PM BST,{ },{ok},124.7 °C
23-Aug-15 1:05:00 PM BST,{ },{ok},137.4 °C
23-Aug-15 1:10:00 PM BST,{ },{ok},122.1 °C
23-Aug-15 1:15:00 PM BST,{ },{ok},120.2 °C
23-Aug-15 1:20:00 PM BST,{ },{ok},122.1 °C
23-Aug-15 1:25:00 PM BST,{ },{ok},136.1 °C
23-Aug-15 1:30:00 PM BST,{ },{ok},119.0 °C
23-Aug-15 1:35:00 PM BST,{ },{ok},120.9 °C
23-Aug-15 1:40:00 PM BST,{ },{ok},104.3 °C
23-Aug-15 1:45:00 PM BST,{ },{ok},122.1 °C
23-Aug-15 1:50:00 PM BST,{ },{ok},122.1 °C
23-Aug-15 1:55:00 PM BST,{ },{ok},119.0 °C
23-Aug-15 2:00:00 PM BST,{ },{ok},108.8 °C
23-Aug-15 2:05:00 PM BST,{ },{ok},119.6 °C
23-Aug-15 2:10:00 PM BST,{ },{ok},118.3 °C
23-Aug-15 2:15:00 PM BST,{ },{ok},115.8 °C
23-Aug-15 2:20:00 PM BST,{ },{ok},119.0 °C
23-Aug-15 2:25:00 PM BST,{ },{ok},109.4 °C
