"Timest";"Element2OutletTemp";"Element2InletTemp";"Element 1 OutletTemp";"IntercoolerPressure";"ConverterCabTemp";"Oil Pressure";"Outlet Pressure";"Accumulated Volume";"Module Seconds";"Motor Starts";"Running Seconds";"VSD_1_20";"VSD_20_40";"VSD_40_60";"VSD_60_80";"VSD_80_100";"Inlet Dryer Temperature";"DryerVesselAPressure";"Dryer Vessel Bpressure";"I1";"I2";"I3";"KW";"KVA";"KVAR";"PF";"AV_VOLTS";"In";"V1";"V2";"V3";"Hz";"Delta Accumulated Volume";"Delta Module Seconds";"Delta Motor Starts";"Delta Running Seconds";"Delta VSD_1_20";"Delta VSD_20_40";"Delta VSD_40_60";"Delta VSD_60_80";"Delta VSD_80_100"
1.4405912E12;77.6;20.4;136.8;-85.0;28.7;3024.0;7360.0;3508000.0;3.05442528E8;556359.0;1.3193012E8;3006805.0;1.2865676E8;258733.0;7929.0;0.0;21.0;7339.0;7339.0;18.7;13.8;19.7;8.12;12.38;9.34;0.66;410.32;5.7;236.6;235.1;239.0;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059121E12;72.5;20.4;132.3;-85.0;28.7;3024.0;7277.0;3508000.0;3.05442528E8;556359.0;1.31930128E8;3006805.0;1.28656768E8;258733.0;7929.0;0.0;20.4;7256.0;7256.0;19.0;13.0;20.9;8.11;12.54;9.57;0.65;410.21;6.8;236.6;235.1;238.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059122E12;70.0;21.0;129.8;-85.0;28.7;3017.0;7194.0;3508000.0;3.05442528E8;556359.0;1.31930136E8;3006805.0;1.28656776E8;258733.0;7929.0;0.0;20.4;7173.0;7152.0;18.8;12.7;21.7;8.16;12.62;9.62;0.65;410.21;7.7;236.8;235.1;238.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059123E12;68.7;21.0;127.2;-93.0;28.7;3010.0;7090.0;3508000.0;3.0544256E8;556359.0;1.31930152E8;3006805.0;1.28656792E8;258733.0;7929.0;0.0;20.4;7090.0;7090.0;18.4;13.2;21.3;8.17;12.54;9.52;0.65;410.21;6.8;236.7;235.1;238.7;49.9;0.0;32.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059124E12;67.5;21.0;126.6;-85.0;28.7;3010.0;7028.0;3508000.0;3.0544256E8;556359.0;1.3193016E8;3006805.0;1.286568E8;258733.0;7929.0;0.0;20.4;7028.0;7007.0;34.0;29.7;37.1;16.8;23.85;16.92;0.7;409.51;6.4;236.1;234.8;238.4;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059125E12;86.5;22.3;127.9;2534.0;28.7;3024.0;7090.0;3508000.0;3.0544256E8;556359.0;1.31930168E8;3006805.0;1.28656808E8;258733.0;7929.0;0.0;21.0;7173.0;7173.0;40.4;36.4;43.6;20.45;28.45;19.79;0.72;409.17;6.6;236.1;234.6;238.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059126E12;96.1;21.7;132.9;2490.0;28.7;3024.0;7298.0;3508000.0;3.05442592E8;556359.0;1.31930184E8;3006805.0;1.28656816E8;258733.0;7929.0;0.0;20.4;7360.0;7360.0;40.6;37.5;43.7;20.73;28.79;19.98;0.72;409.23;6.0;236.0;234.7;238.1;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059127E12;106.9;21.0;140.6;2541.0;28.7;3017.0;7380.0;3508000.0;3.05442592E8;556359.0;1.31930192E8;3006805.0;1.28656824E8;258733.0;7929.0;0.0;21.0;7546.0;7546.0;29.9;26.4;31.8;14.56;20.85;14.92;0.7;409.69;5.5;236.5;234.8;238.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059128E12;102.4;19.8;145.7;-41.0;28.7;3017.0;7505.0;3508000.0;3.05442592E8;556359.0;1.319302E8;3006805.0;1.2865684E8;258733.0;7929.0;0.0;21.0;7463.0;7463.0;18.2;13.7;21.1;8.16;12.56;9.55;0.65;409.98;6.3;236.6;235.0;238.5;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059129E12;85.3;20.4;141.9;-78.0;28.7;3024.0;7422.0;3508000.0;3.05442624E8;556359.0;1.31930216E8;3006805.0;1.28656848E8;258733.0;7929.0;0.0;21.0;7401.0;7380.0;18.4;13.8;20.2;8.09;12.42;9.42;0.65;410.15;5.7;236.6;235.0;238.8;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.4405913E12;76.4;21.0;135.5;-93.0;28.7;3024.0;7339.0;3508000.0;3.05442624E8;556359.0;1.31930216E8;3006805.0;1.28656856E8;258733.0;7929.0;0.0;21.0;7339.0;7318.0;18.6;12.9;21.5;8.16;12.57;9.56;0.65;410.15;7.2;236.9;235.0;238.5;50.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059131E12;71.9;21.0;131.7;-85.0;28.7;3017.0;7256.0;3508000.0;3.05442624E8;556359.0;1.31930232E8;3006805.0;1.28656872E8;258733.0;7929.0;0.0;21.0;7256.0;7256.0;18.1;14.0;20.4;8.14;12.44;9.41;0.65;410.15;5.7;236.8;235.0;238.6;49.9;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059132E12;69.4;21.0;128.5;-85.0;28.7;3024.0;7194.0;3508000.0;3.05442656E8;556359.0;1.3193024E8;3006805.0;1.2865688E8;258733.0;7929.0;0.0;20.4;7194.0;7194.0;17.7;15.1;18.7;8.06;12.2;9.16;0.66;410.03;4.6;236.4;235.1;238.7;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059133E12;68.1;20.4;127.9;-93.0;28.7;3017.0;7132.0;3508000.0;3.05442656E8;556359.0;1.31930248E8;3006805.0;1.28656888E8;258733.0;7929.0;0.0;20.4;7132.0;7152.0;18.7;14.1;19.5;8.09;12.4;9.4;0.65;410.32;5.2;236.5;235.2;239.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059134E12;67.5;21.0;126.6;-100.0;28.7;3017.0;7090.0;3508000.0;3.05442656E8;556359.0;1.31930264E8;3006805.0;1.28656896E8;258733.0;7929.0;0.0;20.4;7070.0;7090.0;19.5;14.5;17.2;7.95;12.13;9.16;0.66;410.21;5.5;236.2;235.3;239.0;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059135E12;66.8;21.0;125.3;-78.0;28.7;3046.0;7028.0;3508000.0;3.05442688E8;556359.0;1.31930272E8;3006805.0;1.28656912E8;258733.0;7929.0;0.0;20.4;7028.0;7028.0;35.6;32.8;37.1;17.73;24.94;17.55;0.71;409.4;5.4;235.9;234.8;238.4;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059136E12;89.1;22.3;128.5;2520.0;28.7;3017.0;7111.0;3508000.0;3.05442688E8;556359.0;1.3193028E8;3006805.0;1.2865692E8;258733.0;7929.0;0.0;20.4;7132.0;7132.0;41.3;38.7;40.5;20.65;28.47;19.6;0.73;409.17;5.7;235.9;234.7;238.1;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059137E12;103.7;21.7;138.0;2549.0;28.7;3017.0;7339.0;3508000.0;3.05442688E8;556359.0;1.31930288E8;3006805.0;1.28656928E8;258733.0;7929.0;0.0;20.4;7339.0;7339.0;41.8;38.6;41.0;20.8;28.67;19.73;0.73;408.99;5.8;235.7;234.6;238.1;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059138E12;108.2;21.0;143.1;551.0;28.7;3017.0;7505.0;3508000.0;3.0544272E8;556359.0;1.31930304E8;3006805.0;1.28656936E8;258733.0;7929.0;0.0;21.0;7546.0;7526.0;27.3;22.8;25.8;12.44;17.95;12.94;0.69;409.51;5.7;236.0;234.8;238.5;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059139E12;96.1;19.8;145.7;-78.0;28.7;3024.0;7484.0;3508000.0;3.0544272E8;556359.0;1.31930312E8;3006805.0;1.28656944E8;258733.0;7929.0;0.0;21.0;7484.0;7463.0;18.8;14.2;19.0;8.04;12.31;9.33;0.65;409.92;5.1;236.2;235.0;238.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405914E12;81.4;20.4;139.3;-85.0;28.7;3024.0;7401.0;3508000.0;3.0544272E8;556359.0;1.3193032E8;3006805.0;1.2865696E8;258733.0;7929.0;0.0;21.0;7422.0;7401.0;18.7;14.3;19.3;8.1;12.38;9.37;0.65;409.86;5.0;236.2;235.0;238.7;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059141E12;73.8;21.0;133.6;-85.0;28.7;3017.0;7318.0;3508000.0;3.0544272E8;556359.0;1.31930328E8;3006805.0;1.28656968E8;258733.0;7929.0;0.0;21.0;7339.0;7318.0;18.9;15.0;17.0;7.98;12.05;9.03;0.66;409.92;5.3;236.1;235.2;238.7;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059142E12;70.6;21.0;130.4;-85.0;28.7;3017.0;7256.0;3508000.0;3.05442752E8;556359.0;1.31930336E8;3006805.0;1.28656976E8;258733.0;7929.0;0.0;20.4;7277.0;7256.0;18.9;13.9;19.4;8.09;12.36;9.35;0.65;409.92;5.2;236.3;235.0;238.7;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059143E12;68.7;21.0;127.9;-93.0;28.7;2995.0;7173.0;3508000.0;3.05442752E8;556359.0;1.31930352E8;3006805.0;1.28656984E8;258733.0;7929.0;0.0;21.0;7215.0;7215.0;18.6;14.2;20.0;8.11;12.51;9.52;0.65;409.98;5.5;236.2;235.1;238.8;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059144E12;67.5;21.0;126.0;-85.0;28.7;3010.0;7111.0;3508000.0;3.05442752E8;556359.0;1.3193036E8;3006805.0;1.28656992E8;258733.0;7929.0;0.0;20.4;7152.0;7152.0;19.8;14.5;16.9;7.93;12.08;9.11;0.66;408.48;5.1;235.2;234.4;237.9;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059145E12;66.8;21.0;126.0;-93.0;28.7;3017.0;7070.0;3508000.0;3.05442784E8;556359.0;1.31930376E8;3006805.0;1.28657E8;258733.0;7929.0;0.0;20.4;7090.0;7070.0;18.2;13.8;19.7;8.1;12.21;9.13;0.66;408.65;5.3;235.8;234.2;237.8;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059146E12;66.2;21.0;124.7;1166.0;28.7;3024.0;7007.0;3508000.0;3.05442784E8;556359.0;1.31930384E8;3006805.0;1.28657016E8;258733.0;7929.0;0.0;20.4;7028.0;7007.0;30.7;27.8;33.8;15.32;21.75;15.44;0.7;408.01;5.3;235.5;234.0;237.2;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059147E12;91.6;22.3;129.8;2505.0;28.7;3024.0;7152.0;3508000.0;3.05442784E8;556359.0;1.31930392E8;3006805.0;1.28657024E8;258733.0;7929.0;0.0;20.4;7194.0;7173.0;41.9;38.7;39.8;20.58;28.38;19.54;0.73;408.19;6.1;235.4;234.1;237.5;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059148E12;104.3;21.7;138.7;2578.0;28.7;3024.0;7380.0;3508000.0;3.05442816E8;556359.0;1.319304E8;3006805.0;1.2865704E8;258733.0;7929.0;0.0;20.4;7380.0;7380.0;42.9;38.9;39.9;20.87;28.67;19.66;0.73;408.07;6.3;235.2;234.0;237.6;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059149E12;104.3;19.8;145.0;61.0;28.7;3017.0;7505.0;3508000.0;3.05442816E8;556359.0;1.31930416E8;3006805.0;1.28657048E8;258733.0;7929.0;0.0;21.0;7567.0;7546.0;31.5;27.5;30.3;14.87;21.07;14.92;0.71;408.53;5.6;235.6;234.2;237.8;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.4405915E12;93.5;19.8;145.0;-100.0;28.7;3017.0;7484.0;3508000.0;3.05442816E8;556359.0;1.31930424E8;3006805.0;1.28657056E8;258733.0;7929.0;0.0;21.0;7505.0;7484.0;19.2;14.6;16.9;7.99;12.01;8.96;0.67;410.15;5.4;236.1;235.4;238.9;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059151E12;79.5;20.4;138.0;-85.0;28.7;3017.0;7422.0;3508000.0;3.05442848E8;556359.0;1.31930432E8;3006805.0;1.28657064E8;258733.0;7929.0;0.0;21.0;7443.0;7422.0;18.7;13.9;19.5;8.1;12.34;9.31;0.66;409.86;5.3;236.2;235.0;238.7;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059152E12;73.2;21.0;132.9;-85.0;28.7;3024.0;7360.0;3508000.0;3.05442848E8;556359.0;1.3193044E8;3006805.0;1.28657072E8;258733.0;7929.0;0.0;20.4;7360.0;7360.0;18.5;14.0;19.7;8.11;12.35;9.32;0.66;409.51;5.3;236.1;234.7;238.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059153E12;70.0;21.0;129.8;-85.0;28.7;3017.0;7277.0;3508000.0;3.05442848E8;556359.0;1.31930448E8;3006805.0;1.28657088E8;258733.0;7929.0;0.0;20.4;7298.0;7277.0;21.2;12.9;16.4;7.88;11.94;8.97;0.66;409.63;6.3;235.6;235.7;238.2;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059154E12;69.4;21.0;128.5;-85.0;28.7;3017.0;7194.0;3508000.0;3.0544288E8;556359.0;1.31930464E8;3006805.0;1.28657096E8;258733.0;7929.0;0.0;20.4;7235.0;7215.0;18.1;14.5;19.1;8.09;12.23;9.18;0.66;409.57;4.8;236.0;234.9;238.5;50.1;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059155E12;67.5;21.0;126.6;-93.0;28.7;3017.0;7132.0;3508000.0;3.0544288E8;556359.0;1.31930472E8;3006805.0;1.28657104E8;258733.0;7929.0;0.0;20.4;7173.0;7152.0;19.1;14.5;17.1;7.97;12.0;8.97;0.66;409.75;5.3;235.9;235.2;238.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059156E12;66.8;21.0;126.0;-93.0;28.7;3010.0;7090.0;3508000.0;3.0544288E8;556359.0;1.3193048E8;3006805.0;1.2865712E8;258733.0;7929.0;0.0;21.0;7090.0;7090.0;18.8;14.5;18.1;8.03;12.16;9.13;0.66;409.63;5.0;235.9;234.9;238.7;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059157E12;66.2;21.0;124.7;-85.0;28.7;3017.0;7028.0;3508000.0;3.05442912E8;556359.0;1.31930496E8;3006805.0;1.28657128E8;258733.0;7929.0;0.0;21.0;7049.0;7028.0;34.3;31.2;32.7;16.49;23.2;16.31;0.71;409.11;5.7;235.6;234.7;238.3;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059158E12;80.2;22.3;124.7;2520.0;28.7;3024.0;7049.0;3508000.0;3.05442912E8;556359.0;1.31930504E8;3006805.0;1.28657136E8;258733.0;7929.0;0.0;20.4;7132.0;7132.0;42.0;38.4;39.1;20.47;28.21;19.4;0.73;408.82;6.2;235.4;234.7;238.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059159E12;98.6;21.0;134.2;2527.0;28.7;3017.0;7256.0;3508000.0;3.05442912E8;556359.0;1.31930512E8;3006805.0;1.28657144E8;258733.0;7929.0;0.0;20.4;7360.0;7339.0;41.9;39.2;40.1;20.77;28.61;19.68;0.73;408.88;5.8;235.5;234.7;238.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405916E12;103.7;21.0;138.0;2571.0;28.7;3024.0;7360.0;3508000.0;3.05442944E8;556359.0;1.31930528E8;3006805.0;1.28657152E8;258733.0;7929.0;0.0;21.0;7546.0;7526.0;25.5;21.6;23.7;11.51;16.72;12.13;0.69;409.11;5.5;235.5;234.8;238.3;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059161E12;104.3;19.8;144.4;46.0;28.7;3024.0;7505.0;3508000.0;3.05442944E8;556359.0;1.31930536E8;3006805.0;1.28657168E8;258733.0;7929.0;0.0;21.0;7484.0;7484.0;19.3;14.8;16.5;7.99;11.96;8.9;0.67;409.51;5.5;235.7;235.2;238.4;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059162E12;85.9;20.4;141.9;-78.0;28.7;3024.0;7422.0;3508000.0;3.05442944E8;556359.0;1.31930544E8;3006805.0;1.28657176E8;258733.0;7929.0;0.0;21.0;7401.0;7401.0;19.0;14.4;18.2;8.05;12.2;9.17;0.66;409.46;5.3;235.7;234.9;238.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059163E12;77.0;20.4;135.5;-85.0;29.3;3024.0;7339.0;3508000.0;3.05442944E8;556359.0;1.31930552E8;3006805.0;1.28657184E8;258733.0;7929.0;0.0;20.4;7339.0;7318.0;19.4;14.6;17.0;7.99;12.05;9.03;0.66;409.34;5.4;235.6;234.9;238.5;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059164E12;71.9;21.0;131.0;-93.0;28.7;3017.0;7277.0;3508000.0;3.05442976E8;556359.0;1.3193056E8;3006805.0;1.286572E8;258733.0;7929.0;0.0;21.0;7256.0;7256.0;19.2;14.7;17.1;7.99;12.06;9.03;0.66;409.51;5.4;235.7;235.0;238.6;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059165E12;69.4;21.0;128.5;-78.0;28.7;2988.0;7194.0;3508000.0;3.05442976E8;556359.0;1.31930576E8;3006805.0;1.28657208E8;258733.0;7929.0;0.0;21.0;7194.0;7194.0;19.5;14.5;16.9;7.97;12.04;9.03;0.66;409.75;5.5;235.8;235.2;238.7;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059166E12;68.7;21.0;126.6;-85.0;28.7;3010.0;7132.0;3508000.0;3.05442976E8;556359.0;1.31930584E8;3006805.0;1.28657216E8;258733.0;7929.0;0.0;21.0;7132.0;7132.0;18.9;14.8;17.8;8.02;12.19;9.18;0.66;409.86;5.1;235.9;235.2;238.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059167E12;67.5;21.0;126.0;-78.0;28.7;3017.0;7049.0;3508000.0;3.05443008E8;556359.0;1.31930592E8;3006805.0;1.28657232E8;258733.0;7929.0;0.0;20.4;7070.0;7049.0;18.4;14.9;18.2;8.04;12.19;9.16;0.66;409.69;4.8;235.9;235.0;238.7;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059168E12;66.8;21.0;124.7;1407.0;28.7;3010.0;7007.0;3508000.0;3.05443008E8;556359.0;1.31930608E8;3006805.0;1.28657232E8;258733.0;7929.0;0.0;20.4;7028.0;7028.0;40.1;38.0;39.4;20.05;27.74;19.16;0.72;408.82;5.7;235.5;234.6;238.0;50.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.44059169E12;80.8;22.3;124.7;2512.0;28.7;3017.0;7173.0;3508000.0;3.05443008E8;556359.0;1.31930616E8;3006805.0;1.28657248E8;258733.0;7929.0;0.0;21.0;7235.0;7215.0;42.3;38.6;39.4;20.66;28.39;19.47;0.73;408.71;6.3;235.4;234.5;238.0;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.4405917E12;99.2;21.7;134.2;2556.0;28.7;3024.0;7256.0;3508000.0;3.0544304E8;556359.0;1.31930624E8;3006805.0;1.28657256E8;258733.0;7929.0;0.0;20.4;7443.0;7422.0;42.2;38.9;40.4;20.81;28.67;19.72;0.73;408.71;6.1;235.4;234.5;238.0;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059171E12;108.2;21.0;141.2;2541.0;28.7;3024.0;7484.0;3508000.0;3.0544304E8;556359.0;1.31930632E8;3006805.0;1.28657264E8;258733.0;7929.0;0.0;20.4;7526.0;7505.0;19.7;16.0;19.3;8.68;13.01;9.69;0.67;409.63;4.9;235.8;235.0;238.7;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059172E12;92.9;19.8;144.4;-85.0;28.7;3017.0;7463.0;3508000.0;3.0544304E8;556359.0;1.3193064E8;3006805.0;1.2865728E8;258733.0;7929.0;0.0;21.0;7463.0;7443.0;19.1;14.7;17.1;7.98;12.03;9.01;0.66;409.4;5.2;235.6;235.0;238.5;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059173E12;79.5;20.4;138.0;-93.0;28.7;3024.0;7380.0;3508000.0;3.05443072E8;556359.0;1.31930656E8;3006805.0;1.28657288E8;258733.0;7929.0;0.0;20.4;7380.0;7360.0;19.7;14.4;16.8;7.92;12.03;9.06;0.66;409.46;5.5;235.5;235.2;238.5;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059174E12;73.2;21.0;132.9;-85.0;28.7;3024.0;7318.0;3508000.0;3.05443072E8;556359.0;1.31930664E8;3006805.0;1.28657296E8;258733.0;7929.0;0.0;21.0;7318.0;7298.0;19.0;14.2;18.3;8.03;12.19;9.17;0.66;409.69;5.2;235.9;234.9;238.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059175E12;70.0;20.4;129.8;-85.0;28.7;3024.0;7256.0;3508000.0;3.05443072E8;556359.0;1.31930672E8;3006805.0;1.28657312E8;258733.0;7929.0;0.0;20.4;7256.0;7235.0;18.9;13.9;19.4;8.09;12.36;9.35;0.65;409.86;5.4;236.1;234.9;238.9;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059176E12;68.1;20.4;127.2;-85.0;28.7;3010.0;7194.0;3508000.0;3.05443072E8;556359.0;1.31930688E8;3006805.0;1.2865732E8;258733.0;7929.0;0.0;20.4;7173.0;7173.0;18.8;13.9;19.5;8.09;12.37;9.35;0.65;410.03;5.4;236.3;235.0;238.9;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059177E12;67.5;20.4;126.0;-85.0;28.7;3017.0;7111.0;3508000.0;3.05443104E8;556359.0;1.31930696E8;3006805.0;1.28657328E8;258733.0;7929.0;0.0;20.4;7132.0;7111.0;19.1;14.1;18.3;8.04;12.2;9.18;0.66;410.21;5.4;236.3;235.2;239.0;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059178E12;66.8;21.0;125.3;-85.0;28.7;3017.0;7049.0;3508000.0;3.05443104E8;556359.0;1.31930704E8;3006805.0;1.28657336E8;258733.0;7929.0;0.0;20.4;7070.0;7049.0;18.9;13.8;19.6;8.09;12.4;9.4;0.65;410.27;5.6;236.5;235.0;239.1;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059179E12;66.2;20.4;124.7;-78.0;28.7;3032.0;7028.0;3508000.0;3.05443136E8;556359.0;1.31930712E8;3006805.0;1.28657344E8;258733.0;7929.0;0.0;20.4;7049.0;7028.0;22.7;18.8;23.2;10.3;15.33;11.36;0.67;410.21;5.3;236.3;235.2;239.0;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405918E12;77.0;22.3;123.4;2505.0;28.7;3024.0;7049.0;3508000.0;3.05443136E8;556359.0;1.3193072E8;3006805.0;1.2865736E8;258733.0;7929.0;0.0;20.4;7235.0;7235.0;40.3;37.7;43.0;20.62;28.62;19.84;0.72;409.51;5.5;236.2;234.8;238.3;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059181E12;98.0;21.7;133.6;2549.0;28.7;3024.0;7298.0;3508000.0;3.05443136E8;556359.0;1.31930736E8;3006805.0;1.28657368E8;258733.0;7929.0;0.0;20.4;7463.0;7443.0;40.0;38.4;40.2;20.08;28.03;19.56;0.72;409.34;5.4;236.0;234.8;238.2;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059182E12;104.3;20.4;141.2;346.0;28.7;3017.0;7526.0;3508000.0;3.05443136E8;556359.0;1.31930744E8;3006805.0;1.28657376E8;258733.0;7929.0;0.0;21.0;7546.0;7526.0;19.9;16.0;22.0;9.05;13.72;10.31;0.66;409.98;5.9;236.5;235.0;238.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059183E12;86.5;19.8;141.2;-85.0;28.7;3024.0;7484.0;3508000.0;3.05443168E8;556359.0;1.31930752E8;3006805.0;1.28657392E8;258733.0;7929.0;0.0;21.0;7505.0;7484.0;19.7;14.3;18.0;7.96;12.31;9.39;0.65;409.8;5.5;235.8;235.1;238.9;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059184E12;75.7;20.4;134.9;-93.0;28.7;3024.0;7443.0;3508000.0;3.05443168E8;556359.0;1.31930768E8;3006805.0;1.286574E8;258733.0;7929.0;0.0;20.4;7484.0;7463.0;18.4;14.3;19.8;8.11;12.43;9.41;0.65;409.63;5.2;236.0;234.8;238.7;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059185E12;71.3;20.4;131.0;-85.0;28.7;3024.0;7422.0;3508000.0;3.05443168E8;556359.0;1.31930776E8;3006805.0;1.28657408E8;258733.0;7929.0;0.0;21.0;7463.0;7443.0;18.0;14.3;20.0;8.11;12.38;9.36;0.65;409.8;5.4;236.2;235.0;238.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059186E12;70.0;20.4;127.9;-93.0;28.7;3024.0;7401.0;3508000.0;3.054432E8;556359.0;1.31930784E8;3006805.0;1.28657416E8;258733.0;7929.0;0.0;20.4;7443.0;7422.0;17.9;14.4;20.2;8.14;12.43;9.4;0.65;409.92;5.3;236.3;235.1;238.6;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059187E12;67.5;20.4;127.2;-85.0;28.7;3024.0;7401.0;3508000.0;3.054432E8;556359.0;1.31930792E8;3006805.0;1.28657424E8;258733.0;7929.0;0.0;20.4;7422.0;7401.0;17.9;13.9;21.4;8.16;12.6;9.61;0.65;409.92;6.6;236.4;235.1;238.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059188E12;66.2;21.0;125.3;-78.0;28.7;3024.0;7360.0;3508000.0;3.054432E8;556359.0;1.31930808E8;3006805.0;1.2865744E8;258733.0;7929.0;0.0;20.4;7380.0;7360.0;17.9;13.8;21.5;8.16;12.61;9.61;0.65;410.03;6.8;236.5;235.2;238.5;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
